date,Momentum-20d,MeanReversion-20d/1σ,RSI-14d(oversold<40),BollingerBands-20d/2σ,SMACross-10/30d,Buy&Hold
2022-07-25,983079.2938697933,1275068.9814040898,1070032.8783065912,1221964.7535414184,1043748.6533252163,1085748.9078095604
2022-07-26,983079.2938697933,1275068.9814040898,1070032.8783065912,1221964.7535414184,1013645.2352811209,1054434.1337415096
2022-07-27,983079.2938697933,1275068.9814040898,1070032.8783065912,1221964.7535414184,1090712.4378909539,1134602.5064574762
2022-07-28,993799.7763324545,1275068.9814040898,1070032.8783065912,1221964.7535414184,1102606.660091676,1146975.3499792723
2022-07-29,1003691.3555119201,1275068.9814040898,1070032.8783065912,1221964.7535414184,1113581.225936672,1158391.5303421665
2022-08-01,1019053.6963604756,1275068.9814040898,1070032.8783065912,1221964.7535414184,1130625.5237294591,1176121.687553812
2022-08-02,1023750.8149652497,1275068.9814040898,1070032.8783065912,1221964.7535414184,1135836.9097452394,1181542.7787875887
2022-08-03,1044031.3152940983,1275068.9814040898,1070032.8783065912,1221964.7535414184,1158337.8352486673,1204949.1374087185
2022-08-04,1061825.1057733605,1275068.9814040898,1070032.8783065912,1221964.7535414184,1178079.7916849172,1225485.5065531426
2022-08-05,1049336.296306549,1275068.9814040898,1070032.8783065912,1221964.7535414184,1164223.6359253132,1211071.7816256895
2022-08-08,983245.0745264326,1275068.9814040898,1070032.8783065912,1221964.7535414184,1090896.369162099,1134793.8390892565
2022-08-09,944176.0997784875,1275068.9814040898,1070032.8783065912,1221964.7535414184,1047549.8995955501,1089703.1155330206
2022-08-10,1000044.1810658604,1275068.9814040898,1070032.8783065912,1221964.7535414184,1109534.7379714781,1154182.2124429988
2022-08-11,991478.8471395075,1275068.9814040898,1070032.8783065912,1221964.7535414184,1100031.6222956434,1144296.6931343474
2022-08-12,1033863.4350202343,1275068.9814040898,1070032.8783065912,1221964.7535414184,1147056.717285096,1193214.06932619
2022-08-15,1051712.4857183762,1275068.9814040898,1070032.8783065912,1221964.7535414184,1166859.984145061,1213814.2160145412
2022-08-16,1043257.6722297828,1275068.9814040898,1070032.8783065912,1221964.7535414184,1157479.4893166567,1204056.2517937433
2022-08-17,1013196.113159228,1275068.9814040898,1070032.8783065912,1221964.7535414184,1124126.6188156628,1169361.2678975733
2022-08-18,1037400.0890285347,1275068.9814040898,1070032.8783065912,1221964.7535414184,1150980.58440286,1197295.8321375041
2022-08-19,986339.6467836956,1275068.9814040898,1070032.8783065912,1221964.7535414184,1094329.7528901426,1138365.3815491565
2022-08-22,941302.5683967432,1275068.9814040898,1070032.8783065912,1221964.7535414184,1044361.7575623669,1086386.683248828
2022-08-23,949425.8205720587,1286072.5707117338,1070032.8783065912,1221964.7535414184,1053374.3898484812,1095761.9822060652
2022-08-24,951691.4895461263,1289141.599022029,1072586.3587798215,1221964.7535414184,1055888.1172207987,1098376.8615070635
2022-08-25,951691.4895461263,1340865.9542028569,1115621.8467554837,1221964.7535414184,1098253.6200079063,1142447.1443604706
2022-08-26,951691.4895461263,1340865.9542028569,1115621.8467554837,1221964.7535414184,996907.4896069089,1037022.8642494979
2022-08-29,951691.4895461263,1303014.9411045103,1115621.8467554837,1187470.1765503043,996907.4896069089,1007748.9715871041
2022-08-30,951691.4895461263,1275554.4021900238,1115621.8467554837,1162444.6991253786,996907.4896069089,986511.0494594853
2022-08-31,951691.4895461263,1244712.8359617414,1088647.2818029008,1134338.0067622487,996907.4896069089,962658.2480308682
2022-09-01,951691.4895461263,1149301.894448045,1005199.229262424,1047387.6242378071,996907.4896069089,888867.6297075799
2022-09-02,951691.4895461263,1125387.3110090026,984283.1227483893,1025593.6649188028,996907.4896069089,870372.1419688128
2022-09-06,951691.4895461263,1110378.848298983,971156.4627982018,1011916.076656531,996907.4896069089,858764.6289741382
2022-09-07,951691.4895461263,1130912.4044242296,989115.4645981834,1030628.8210373312,996907.4896069089,874645.2374119073
2022-09-08,951691.4895461263,1153672.490731732,1009021.8280391269,1051370.6581823148,996907.4896069089,892247.8395356995
2022-09-09,951691.4895461263,1186410.7308189727,1037655.2566117884,1081205.8369741933,996907.4896069089,917567.5244746325
2022-09-12,951691.4895461263,1186410.7308189727,1046165.948227844,1090073.7238695123,996907.4896069089,925093.274657993
2022-09-13,951691.4895461263,1186410.7308189727,947066.8780544515,986815.4476477468,996907.4896069089,837462.9293025925
2022-09-14,951691.4895461263,1186139.675134527,946850.5045387892,986589.9928961708,996907.4896069089,837271.5966708122
2022-09-15,951691.4895461263,1168159.6480662934,932497.7279998481,971634.8277083023,996907.4896069089,824579.8654293823
2022-09-16,951691.4895461263,1192464.3077715943,951899.2199042459,991850.6037662755,996907.4896069089,841736.024745687
2022-09-19,951691.4895461263,1209089.056417599,965170.1288648748,1005678.4951962644,996907.4896069089,853471.0928282151
2022-09-20,951691.4895461263,1209089.056417599,950312.4807893881,990197.2689213854,996907.4896069089,840332.9187792977
2022-09-21,951691.4895461263,1209089.056417599,956443.0637331568,996585.1535493693,996907.4896069089,845754.0100130743
2022-09-22,951691.4895461263,1209089.056417599,905955.9100785902,943979.0448483244,996907.4896069089,801109.729264326
2022-09-23,951691.4895461263,1204757.473937001,902710.3073436538,940597.2235746859,996907.4896069089,798239.7397876207
2022-09-26,951691.4895461263,1177035.3460611736,881938.4498400606,918953.5674233987,996907.4896069089,779871.8071367071
2022-09-27,951691.4895461263,1194842.9629258544,895281.4833059104,932856.6104372464,996907.4896069089,791670.652763162
2022-09-28,951691.4895461263,1225934.0993977024,918577.6984922318,957130.5720235857,996907.4896069089,812270.7994515131
2022-09-29,951691.4895461263,1225934.0993977024,881361.4537982941,918352.3547525296,996907.4896069089,779361.5867852928
2022-09-30,951691.4895461263,1217808.0223067682,875519.3688754084,912265.0764599801,996907.4896069089,774195.6057272233
2022-10-03,951691.4895461263,1255228.1057008225,902421.8093227705,940296.6172392513,996907.4896069089,797984.6296119136
2022-10-04,951691.4895461263,1255228.1057008225,902421.8093227705,989520.9046666577,996907.4896069089,839758.9208839566
2022-10-05,951691.4895461263,1255228.1057008225,902421.8093227705,989520.9046666577,996907.4896069089,842437.5777288816
2022-10-06,951691.4895461263,1255228.1057008225,902421.8093227705,989520.9046666577,996907.4896069089,837399.1517586658
2022-10-07,951691.4895461263,1255228.1057008225,902421.8093227705,989520.9046666577,996907.4896069089,770177.6204598361
2022-10-10,951691.4895461263,1213026.8295402946,872082.0234180797,989520.9046666577,996907.4896069089,744283.937625562
2022-10-11,951691.4895461263,1204295.5310243233,865804.8263343506,982398.389157489,996907.4896069089,738926.6239357122
2022-10-12,951691.4895461263,1195356.344448448,859378.1721771994,975106.2899457209,996907.4896069089,733441.7551580088
2022-10-13,951691.4895461263,1243170.598226386,893753.2990642875,1014110.5415435497,996907.4896069089,762779.4253643292
2022-10-14,951691.4895461263,1243170.598226386,893753.2990642875,951958.1145409225,996907.4896069089,716030.485665997
2022-10-17,951691.4895461263,1316363.4160252316,893753.2990642875,1008005.5282499765,996907.4896069089,758187.4422016008
2022-10-18,951691.4895461263,1316363.4160252316,893753.2990642875,1014704.0845026472,996907.4896069089,763225.8681718167
2022-10-19,951691.4895461263,1316363.4160252316,893753.2990642875,1021826.6000118159,996907.4896069089,768583.1818616665
2022-10-20,951691.4895461263,1316363.4160252316,893753.2990642875,1033951.8347476628,996907.4896069089,777703.3706431965
2022-10-21,951691.4895461263,1316363.4160252316,893753.2990642875,1057015.2183011614,996907.4896069089,795050.8625912815
2022-10-24,951691.4895461263,1316363.4160252316,893753.2990642875,1057015.2183011614,996907.4896069089,803533.2759335437
2022-10-25,1001697.026976044,1316363.4160252316,893753.2990642875,1057015.2183011614,996907.4896069089,845754.0100130743
2022-10-26,974125.9980305455,1316363.4160252316,893753.2990642875,1057015.2183011614,996907.4896069089,822475.2064797984
2022-10-27,995276.376399695,1316363.4160252316,893753.2990642875,1057015.2183011614,996907.4896069089,840332.9187792977
2022-10-28,1044979.7655671964,1316363.4160252316,893753.2990642875,1057015.2183011614,996907.4896069089,882298.5426831213
2022-10-31,1019523.7744586129,1316363.4160252316,893753.2990642875,1057015.2183011614,972622.5522064804,860805.5103797952
2022-11-01,1022998.4794764017,1316363.4160252316,893753.2990642875,1057015.2183011614,975937.4101305744,863739.2774004273
2022-11-02,998524.4702206716,1316363.4160252316,893753.2990642875,1057015.2183011614,952589.2804043464,843075.3531681494
2022-11-03,1013782.9574727009,1316363.4160252316,893753.2990642875,1057015.2183011614,967145.8304188466,855958.4170413597
2022-11-04,1069302.7006917186,1316363.4160252316,893753.2990642875,1057015.2183011614,1020111.4950755676,902834.9118275455
2022-11-07,1080255.5752043137,1316363.4160252316,893753.2990642875,1057015.2183011614,1030560.5037493424,912082.6556969291
2022-11-08,1102992.2319511496,1316363.4160252316,893753.2990642875,1057015.2183011614,1052251.2045135235,931279.6964188908
2022-11-09,1040598.6157621583,1316363.4160252316,893753.2990642875,1057015.2183011614,992727.8861373989,878599.4451353678
2022-11-10,1189708.7832646626,1316363.4160252316,893753.2990642875,1057015.2183011614,1134978.5283583067,1004496.3168468381
2022-11-11,1233293.6701182318,1316363.4160252316,893753.2990642875,1057015.2183011614,1176558.3766670525,1041295.9596925924
2022-11-14,1230876.4840189004,1316363.4160252316,893753.2990642875,1057015.2183011614,1174252.3885459437,1039255.0782869352
2022-11-15,1258900.7353580233,1316363.4160252316,893753.2990642875,1057015.2183011614,1200987.4383250503,1062916.5470837718
2022-11-16,1201794.7137613194,1316363.4160252316,893753.2990642875,1057015.2183011614,1146508.4689638515,1014700.7238751235
2022-11-17,1184194.5774755627,1316363.4160252316,893753.2990642875,1057015.2183011614,1129717.992957027,999840.556140183
2022-11-18,1163950.6438936626,1316363.4160252316,893753.2990642875,1057015.2183011614,1110405.3424427398,982748.174367805
2022-11-21,1157001.233858085,1316363.4160252316,893753.2990642875,1057015.2183011614,1103775.6265945516,976880.640326541
2022-11-22,1211463.458158645,1316363.4160252316,893753.2990642875,1057015.2183011614,1155732.4214482876,1022864.2494977518
2022-11-23,1247796.7867142197,1316363.4160252316,893753.2990642875,1057015.2183011614,1190394.3053937063,1053541.2481265345
2022-11-25,1228988.0573787976,1316363.4160252316,893753.2990642875,1057015.2183011614,1172450.8353263275,1037660.6396887655
2022-11-28,1195525.1373161788,1316363.4160252316,893753.2990642875,1057015.2183011614,1140527.3122747256,1009407.1877292006
2022-11-29,1181324.1689826068,1316363.4160252316,893753.2990642875,1057015.2183011614,1126979.6320632107,997417.0094709651
2022-11-30,1278313.7612182784,1316363.4160252316,893753.2990642875,1057015.2183011614,1219507.405422707,1079307.375872955
2022-12-01,1294327.6191263492,1316363.4160252316,893753.2990642875,1057015.2183011614,1234784.5767250543,1092828.2151854332
2022-12-02,1274763.5191348859,1316363.4160252316,893753.2990642875,1057015.2183011614,1216120.4853698288,1076309.8313083963
2022-12-05,1254670.6596841938,1316363.4160252316,893753.2990642875,1057015.2183011614,1196951.9591131106,1059345.004623872
2022-12-06,1207611.067812836,1316363.4160252316,893753.2990642875,1057015.2183011614,1152057.2528802708,1019611.5947574858
2022-12-07,1217657.497538182,1316363.4160252316,893753.2990642875,1057015.2183011614,1161641.51600863,1028094.008099748
2022-12-08,1296895.8793568886,1316363.4160252316,893753.2990642875,1057015.2183011614,1237234.6891037324,1094996.6516789438
2022-12-09,1284205.6523353988,1316363.4160252316,893753.2990642875,1057015.2183011614,1225128.2514679104,1084282.0242992444
2022-12-12,1324542.4453679912,1316363.4160252316,893753.2990642875,1057015.2183011614,1263609.4282389157,1118339.2327561465
2022-12-13,1365105.8495973959,1316363.4160252316,893753.2990642875,1057015.2183011614,1302306.7913962752,1152587.773844829
2022-12-14,1335042.0974869619,1316363.4160252316,893753.2990642875,1057015.2183011614,1273626.0641399827,1127204.3113619694
2022-12-15,1280504.3361207978,1316363.4160252316,893753.2990642875,1057015.2183011614,1221597.2071574624,1081156.924646832
2022-12-16,1251724.7141256335,1316363.4160252316,893753.2990642875,1057015.2183011614,1194141.536090509,1056857.6804107274
2022-12-19,1227779.4643291319,1316363.4160252316,893753.2990642875,1057015.2183011614,1171297.8412657736,1036640.198985937
2022-12-20,1215013.700242038,1316363.4160252316,893753.2990642875,1057015.2183011614,1159119.341501167,1025861.7940623107
2022-12-21,1246437.1195333458,1316363.4160252316,893753.2990642875,1057015.2183011614,1189097.1870755833,1052393.2523358525
2022-12-22,1158663.0493013752,1316363.4160252316,893753.2990642875,1057015.2183011614,1105360.9934278147,978283.7462929302
2022-12-23,1158663.0493013752,1304949.6123658433,886003.8246020962,1057015.2183011614,1095776.7302994556,969801.332950668
2022-12-27,1158663.0493013752,1211837.003565571,822784.4276736947,1057015.2183011614,1017589.3205681056,900602.697790108
2022-12-28,1158663.0493013752,1204542.4673922777,817831.7560249259,1050652.6169587919,1017589.3205681056,895181.6065563314
2022-12-29,1158663.0493013752,1253201.314571775,850868.9892584777,1093094.910619068,1017589.3205681056,931343.4739628176
2022-12-30,1158663.0493013752,1254145.3133706718,851509.9232365537,1093918.306086904,1017589.3205681056,932045.0269460123
2023-01-03,1158663.0493013752,1228485.709655205,834088.1723779434,1071536.9201884514,1017589.3205681056,912975.541311904
2023-01-04,1158663.0493013752,1265730.753175314,859375.9311493041,1104023.6141012553,1017589.3205681056,940654.9953761281
2023-01-05,1158663.0493013752,1265730.753175314,831174.8361139619,1067794.2135164693,1017589.3205681056,909786.6641155649
2023-01-06,1158663.0493013752,1318436.2608785133,865785.2709300638,1112257.5687796157,1017589.3205681056,947670.5252080741
2023-01-09,1158663.0493013752,1318436.2608785133,910592.3826701014,1169820.397394699,1017589.3205681056,996715.4564877707
2023-01-10,1158663.0493013752,1318436.2608785133,910592.3826701014,1190854.408891238,1017589.3205681056,1014636.9463311968
2023-01-11,1158663.0493013752,1318436.2608785133,910592.3826701014,1190854.408891238,1017589.3205681056,1020504.4803724608
2023-01-12,1158663.0493013752,1318436.2608785133,910592.3826701014,1190854.408891238,1017589.3205681056,1053031.0277751202
2023-01-13,1158663.0493013752,1318436.2608785133,910592.3826701014,1190854.408891238,1017589.3205681056,1077776.7148187123
2023-01-17,1158663.0493013752,1318436.2608785133,910592.3826701014,1190854.408891238,1017589.3205681056,1128990.0825919195
2023-01-18,1137390.5664732794,1318436.2608785133,910592.3826701014,1190854.408891238,1017589.3205681056,1108262.3808157146
2023-01-19,1097332.8449631426,1318436.2608785133,910592.3826701014,1190854.408891238,1017589.3205681056,1069230.5239325233
2023-01-20,1167630.2189858335,1318436.2608785133,910592.3826701014,1190854.408891238,1082778.1622197693,1137727.6061098888
2023-01-23,1256254.6551373452,1318436.2608785133,910592.3826701014,1190854.408891238,1164962.232607435,1224082.4005867534
2023-01-24,1260967.328256185,1318436.2608785133,910592.3826701014,1190854.408891238,1169332.434282407,1228674.3837494818
2023-01-25,1264763.6482685835,1318436.2608785133,910592.3826701014,1190854.408891238,1172852.8745205787,1232373.481297235
2023-01-26,1296116.0152675305,1318436.2608785133,910592.3826701014,1190854.408891238,1201926.8551082388,1262922.9248381644
2023-01-27,1332966.5009051235,1318436.2608785133,910592.3826701014,1190854.408891238,1236099.4043166994,1298829.6820689433
2023-01-30,1254225.5875445115,1318436.2608785133,910592.3826701014,1190854.408891238,1163080.6179973774,1222105.296725023
2023-01-31,1278770.7600384678,1318436.2608785133,910592.3826701014,1190854.408891238,1185842.0850545226,1246021.8756975667
2023-02-01,1370798.793442475,1318436.2608785133,910592.3826701014,1190854.408891238,1271182.4122074458,1335693.1024586242
2023-02-02,1420936.399123463,1318436.2608785133,910592.3826701014,1190854.408891238,1317676.5022495077,1384546.7011065402
2023-02-03,1381075.038993278,1318436.2608785133,910592.3826701014,1190854.408891238,1280711.879748704,1345706.1768551292
