date,SMAcross-20/50(equal-wt),SMAcross-20/50(risk-adj),TopK-Momentum-30d/K10(equal-wt),TopK-Momentum-30d/K10(risk-adj),NDX100-EqualWeight-BH
2022-07-15,778919.1211833325,842482.0576037397,833865.2375742706,847320.0522888966,1023492.0828331071
2022-07-18,770954.4403659512,831872.9619839223,820031.9115917188,832356.8531192611,1018872.3108451212
2022-07-19,790563.0299028022,851566.8976934938,834116.4423101093,845422.3312451538,1051888.0245626497
2022-07-20,802517.7656019691,858318.0710241358,847749.3005366316,853222.2807103237,1070497.2306260676
2022-07-21,813124.3121101569,866564.6877009997,857818.2088787513,863591.9934669432,1083554.122144428
2022-07-22,798609.7175598195,856881.4165484746,837723.4057699487,847926.5435315255,1065340.7419009176
2022-07-25,792328.2384976305,853270.9264049856,828669.070224188,842761.5129044566,1061750.8859946078
2022-07-26,775119.3274193447,840394.0996539148,807140.5075950542,827084.771123965,1042894.6726511759
2022-07-27,801554.0139386264,861422.0756361188,839580.2715563782,849674.1238706456,1080330.471120372
2022-07-28,811229.6418445861,872210.9013804399,851697.1320604444,862935.8041567306,1094934.3665068708
2022-07-29,819385.4105771617,879018.8795062344,860760.668075582,868763.7894259316,1104127.3493366428
2022-08-01,817706.6958278317,877333.983962339,853273.6835539187,862651.3143121247,1103291.252662809
2022-08-02,820438.1412149569,876686.1892219953,855905.3988278297,862980.6405072217,1106533.0440398252
2022-08-03,849583.5245159686,901195.1456178372,885272.0308237885,884632.3859180614,1138427.6424017288
2022-08-04,851786.3067278912,902223.1010670149,906860.7281049928,904094.9509447487,1142661.2946585612
2022-08-05,853267.6996645097,901645.52728858,907591.9784518185,903004.5937658744,1140806.5698641061
2022-08-08,851277.8838084409,899369.5801615583,922408.1614392824,912378.1071800566,1140256.8938677246
2022-08-09,834928.1357506176,887127.0905023707,901200.3359453314,890004.9539297479,1119936.1777153378
2022-08-10,863092.3459223022,910537.0768361822,938416.1530798601,927273.934685561,1154746.382117626
2022-08-11,857822.6047326447,906021.4246153366,924532.5915378563,913481.5076575703,1149464.0172649275
2022-08-12,875301.3844671195,921990.3464315736,952554.5425025552,940977.999432279,1171933.7194231206
2022-08-15,880070.538338902,928642.4646942213,955687.6495189012,945738.7392589152,1176884.5231675853
2022-08-16,878361.7163939697,929305.5102404753,948509.2422515801,938849.8401180633,1173468.8257638735
2022-08-17,863174.1576569674,917540.1761390151,923022.1744593524,915151.6683141149,1152865.8351626492
2022-08-18,865596.7875649089,920178.2170621669,924865.2262100718,917349.9558880785,1155471.9154911742
2022-08-19,847742.7330456366,906468.9814411427,885673.423858215,882528.4134055516,1132730.414906428
2022-08-22,826218.281713288,885897.1090946476,858077.400151596,852275.5462261777,1105422.5353406016
2022-08-23,826062.7743364262,884189.663714279,855514.7022989572,849733.5596765588,1106288.0602145514
2022-08-24,830921.436380248,887803.4059510443,865381.0053473553,858630.7822649399,1112777.8881086942
2022-08-25,844813.4848218308,899952.0814905221,881967.6650271557,879604.014540052,1132049.5340328612
2022-08-26,811434.4966881949,868466.8202461102,841140.9989247987,837526.456188227,1090144.9019124534
2022-08-29,804294.860029531,862988.4968579351,837275.3658488251,834920.7894510982,1081988.927671911
2022-08-30,796520.1253631501,854655.3038708916,827551.24050536,823848.0334872615,1071892.0593285456
2022-08-31,792110.7691406928,850486.0618590888,832648.533057756,827388.6392850383,1067384.7614363807
2022-09-01,788820.2553298284,850633.1784539209,826906.2903377989,824989.5294828839,1063268.2164260028
2022-09-02,779113.7657487019,839846.685723806,821934.8351198549,817038.4394908159,1050639.8330065405
2022-09-06,775778.9654687787,838084.4942524873,820453.0410892467,823259.0795059416,1044581.0578891601
2022-09-07,794678.400363764,857604.4316948808,842026.1967258708,843647.3035976631,1067381.007333389
2022-09-08,804529.2043564924,865104.4104967951,858721.0780766561,863041.7180166829,1079085.555675572
2022-09-09,821890.4308914527,880174.7004539659,879084.905703644,882911.1941794135,1105741.800007572
2022-09-12,828927.0096039992,887314.3469472595,885635.9226721601,888231.915172784,1114798.0138634108
2022-09-13,790841.561157937,848963.4509576308,844828.9737488382,848718.0574292266,1060855.883842539
2022-09-14,798142.592736624,855289.221838428,858955.9346223072,863205.2751047489,1067367.9300015774
2022-09-15,787955.9483080878,843768.1827749239,853209.0251416162,858455.6122182895,1052501.8666261605
2022-09-16,780246.6002602814,837981.6971281709,831520.2016823749,838101.1071995323,1042583.2997683722
2022-09-19,787923.1822525837,846195.9836050277,835333.4731374093,843193.4026265328,1049658.3925199488
2022-09-20,778385.6102922803,836014.0346771204,826526.6758840631,833153.9475582344,1035186.6705802028
2022-09-21,763782.2183695716,822302.322894922,809392.0938617748,820000.214504011,1018850.6108935025
2022-09-22,746818.2832083647,805409.7559448752,791715.0568022114,801458.1082862599,999511.5791269017
2022-09-23,732177.6565337954,790401.2407747051,769872.3954332682,779872.5044227386,985819.731023124
2022-09-26,725076.7675682423,782434.8017387018,766468.5208600007,777021.4115968965,976605.4401637397
2022-09-27,730862.0348474182,786295.9107262102,764168.5427447257,771934.5912617779,980079.2634278242
2022-09-28,753541.7029721461,808252.7440672198,783083.8200123876,790924.4898974907,1004638.5646943612
2022-09-29,736738.650149022,790415.35143967,770287.154688912,779125.874268679,982120.5475168836
2022-09-30,728679.1458689175,780813.000161497,764935.288159433,772818.9517858307,969910.7335925939
2022-10-03,748746.3884659226,801266.9826810923,786567.9726154659,794157.1878113829,998344.444477569
2022-10-04,770519.5736713494,824922.6624741926,813900.401685145,820429.1334764666,1033432.9120654053
2022-10-05,772073.1914826413,825519.3241000064,815062.6593893396,821282.5632678845,1033735.4413095195
2022-10-06,771133.0715945063,822294.6739292513,814982.9725638344,818617.2770961724,1027261.3719350896
2022-10-07,756499.735519327,806901.6509589606,796698.9389490846,799895.6791731732,991181.5996131732
2022-10-10,744865.1119088862,797910.4899984897,781408.4770208644,788616.6384247205,977956.5454590276
2022-10-11,730558.135531675,788107.922789325,776604.2639026041,784970.2609360025,963945.6597771147
2022-10-12,728835.5255469831,784777.0297984072,772089.301396845,780495.368809915,962167.4883716376
2022-10-13,746890.8991607816,803815.6496562094,789193.3337268737,796891.0572978911,980934.7577250554
2022-10-14,728308.0306006207,785666.6732246431,770049.9851814571,779709.7128976327,952090.0801047876
2022-10-17,749386.3281330041,805220.0287204889,780285.0957279236,789419.7815958408,981534.6601661055
2022-10-18,751821.1477509328,808513.6998417013,782105.6885022765,792598.6604978924,992032.1394466934
2022-10-19,735731.4855634421,793465.0143186616,781254.3555317416,786614.1057232651,984523.854721421
2022-10-20,727823.9770504294,786461.0302624136,776575.705747163,782457.2227110137,982696.1818277444
2022-10-21,750840.2563242947,808312.6826622488,802600.0089109244,806548.1135432163,1005020.1824344058
2022-10-24,763753.5089184616,825552.1546270794,811558.8739213049,819935.700677743,1009993.029251191
2022-10-25,772697.5017797792,833277.0155904028,819974.7654881482,826110.486291271,1033608.8281450775
2022-10-26,777921.7101675699,838819.8105036896,828983.877967555,834131.6829830516,1026819.5505673232
2022-10-27,779213.7455193908,840329.3415932936,825556.050204833,831571.0084813496,1022130.5440326002
